ticks,Temperature
160,6.273404592813984,
161,6.1135183033260185,
162,6.278706405041126,
163,6.9216004478051785,
164,6.997916222728111,
165,7.00105536069543,
166,6.722474933725835,
167,7.108465962653378,
168,6.98629273166974,
169,6.715093619212994,
170,6.719569060961239,
171,6.336600537399636,
172,6.320210023089624,
173,6.312014765934631,
174,6.027767141403882,
175,7.111299561433952,
176,7.477972023978225,
177,7.59127075626203,
178,7.332751376956526,
179,6.888322941856381,
180,6.210864980882288,
181,6.88767973572575,
182,7.3311433616299615,
183,7.027593932169712,
184,6.4555942235097366,
185,6.1345756196855765,
186,6.464328810691692,
187,6.489130408218111,
188,6.116324962545612,
189,6.8754284760515825,
190,6.834755238874678,
191,6.954493618262859,
192,6.664175313015383,
193,7.079316152298157,
194,6.866661578009661,
195,6.690296791877103,
196,6.917283144258238,
197,7.170851318425423,
198,6.632279165120042,
199,6.678161833914775,
200,6.45597192185304,
201,6.835139458740348,
202,7.234835724148944,
203,7.119515111405834,
204,7.342004800987544,
205,7.313174647801766,
206,6.878534577278992,
207,6.626195792523459,
208,7.305457638511281,
209,7.0147510706103855,
210,6.624266540200847,
211,6.464043024490216,
212,6.4539687656232285,
213,6.518969135178044,
214,6.341356822990519,
215,6.602738161838302,
216,6.59335383328559,
217,6.763755416480009,
218,6.989031206053836,
219,6.961594102864139,
220,7.157988048234221,
221,6.905997525977695,
222,6.394796020413719,
223,6.909607756503163,
224,6.711769881123849,
225,6.472775945457581,
226,6.4583352261069065,
227,6.55617111491404,
228,7.235426550212408,
229,7.329923021402508,
230,7.69234000244496,
231,7.523360998024629,
232,6.633440257448862,
233,6.223498636655149,
234,6.858977814118035,
235,6.7214736594254445,
236,6.302534087137588,
237,6.408233046441071,
238,6.461082526092815,
239,6.4875072659186745,
240,6.255588389372525,
241,6.489816446041004,
242,6.7119867228577075,
243,6.402846867336185,
244,7.053708177941034,
245,6.853857590831102,
246,6.6488760487936664,
247,7.176722768669762,
248,6.390083643783131,
249,6.557064073246306,
250,6.85066678494284,
251,6.7173181448378445,
252,6.370493828832105,
253,6.687344163747416,
254,6.880788080699234,
255,6.8374350411985105,
256,7.341039763860497,
257,7.417748377720704,
258,6.790746444261847,
259,6.4422267280382695,
260,6.688191863856337,
261,6.8111744317653695,
262,6.48745947128419,
263,6.255564492055265,
264,6.174635751934986,
265,6.379302628333908,
266,6.306542319062613,
267,6.410237162403579,
268,6.952347076992253,
269,6.593064543391782,
270,6.973723268498037,
271,7.234090130039468,
272,6.874011067892016,
273,7.184234029736466,
274,6.709008019763881,
275,6.54143251376592,
276,6.737794756720152,
277,6.415750884267421,
278,6.289747697535203,
279,6.576933599110652,
280,6.4403765539451365,
281,6.722285526303933,
282,6.9682962609658015,
283,7.791676618179857,
284,7.2228418109505155,
285,6.7283119103709,
286,6.761196956034365,
287,6.9527332263368535,
288,6.69831386654654,
289,6.290954190698135,
290,6.3674243487271776,
291,6.4406781772358705,
292,6.232173845031117,
293,6.373052925387837,
294,6.653604962531136,
295,6.898937229585249,
296,6.636397118676583,
297,7.20550205310537,
298,6.789679530436652,
299,7.107049511514624,
300,6.8455095081237465,
301,6.574664508451672,
302,6.929504501533827,
303,6.581643255662571,
304,6.372693883232767,
305,6.758481689936072,
306,6.6362068478403025,
307,6.575069426792425,
308,7.139819457669137,
309,7.422194473107485,
310,7.738475728297452,
311,7.441372612468403,
312,7.327839804048037,
313,6.920885904896287,
314,6.71740895532043,
315,6.685707979520795,
316,6.634838742126833,
317,6.714460371912308,
318,6.158952445404405,
319,6.266404726586164,
320,6.425187115659523,
321,6.889784554631908,
322,6.771895779176535,
323,7.203213884367035,
324,6.998647943032425,
325,6.896364972365116,
326,6.845223487031444,
327,6.784633994870479,
328,6.719320499295811,
329,6.686663751508496,
330,6.320147882673276,
331,6.24194619673814,
332,6.868201594159522,
333,6.831141797928657,
334,6.952686897789856,
335,6.978440698226296,
336,7.201430095409453,
337,7.207868545518557,
338,7.526256516020513,
339,6.9500567618942215,
340,6.5569006363486055,
341,6.325303824081638,
342,6.034411670477375,
343,6.4142468360875835,
344,6.429070671421923,
345,5.9812388456650485,
346,6.2826041751989585,
347,6.46830558946006,
348,6.841306292543863,
349,7.342975389533174,
350,7.313659942074581,
351,7.334020967839442,
352,7.064051484768608,
353,6.718954246268267,
354,6.826555622971337,
355,6.950393810311196,
356,6.627106659545405,
357,6.185313088209262,
358,6.384641296471062,
359,6.659399148072739,
360,6.796778073873583,
361,6.7954300377856915,
362,7.144943514683303,
363,6.864456509708085,
364,7.179456750644497,
365,7.3019381216185515,
366,6.907935063681547,
367,6.780971033701369,
368,6.4023202732638635,
369,6.493144888998354,
370,6.678632194842243,
371,6.351150853834305,
372,6.432541429789417,
373,6.683349214731926,
374,6.563621860744075,
375,6.783908179703406,
376,7.139182585642167,
377,7.246782289623229,
378,7.265563392119601,
379,6.714653951461301,
380,6.369161732143834,
381,7.001846860850684,
382,6.827926932285935,
383,6.355760723567826,
384,6.57492136263281,
385,6.789557930647776,
386,6.861857465161092,
387,6.79295098393528,
388,7.108685238263938,
389,6.951383619980875,
390,7.082845307804271,
391,6.938463654751036,
392,7.076385325189346,
393,7.215383659396819,
394,6.549489087123281,
395,6.4966917969397695,
396,6.575349400330463,
397,6.334528206072569,
398,6.319173857426096,
399,6.38153418209117,
400,6.4827518434120135,
401,6.428304425589966,
402,6.9263619590912935,
403,7.525578220783501,
404,7.720130103147145,
405,7.502237298881564,
406,6.762953405853951,
407,6.848555202764189,
408,6.611206105266051,
409,6.002269063598812,
410,6.118025536695063,
411,6.421035019702269,
412,6.432464763229253,
413,6.613273382463511,
414,7.193940184998842,
415,6.923973594360013,
416,7.03412154549969,
417,7.089195521069522,
418,6.906620011889497,
419,7.200538501735215,
420,6.8572352537398755,
421,6.720602379236367,
422,6.652285941984619,
423,6.61812772335875,
424,6.2508611191042345,
425,6.452434061412694,
426,6.728314280037724,
427,6.446029395420353,
428,6.725111947041542,
429,7.074765719817079,
430,7.354648854687302,
431,7.109384177686705,
432,6.741620592727307,
433,6.977963794177498,
434,7.061116645408427,
435,6.367299331646606,
436,6.230503171730639,
437,6.372217588737606,
438,6.618168544711864,
439,6.355937778263257,
440,6.750103637451304,
441,6.94718656704533,
442,7.045728031842349,
443,7.23507376221747,
444,6.874502883981019,
445,7.219498687275119,
446,6.866715346509833,
447,6.305117431691485,
448,6.549599716694643,
449,6.636822109702065,
450,6.5753770577233075,
451,6.719748279204706,
452,7.17714013438113,
453,6.530367324615441,
454,6.592187164168302,
455,6.973284578886301,
456,7.1288145367511415,
457,7.206579515683555,
458,6.8252370112199,
459,6.879697005447165,
460,7.011983251043265,
461,6.587863880923123,
462,6.02561670092149,
463,6.374830601815487,
464,6.68951255023912,
465,6.531684779003519,
466,6.872995887315586,
467,7.218745188942412,
468,6.971394845825943,
469,6.917757173256017,
470,7.031013334947687,
471,6.877528918828587,
472,6.870824209757355,
473,6.34219061280938,
474,6.182930062817874,
475,6.278393535292906,
476,6.396162770518723,
477,6.595122386108268,
478,7.2549021858095255,
479,6.779360847294572,
480,6.681665176013725,
481,7.2631548312680945,
482,7.168693414459565,
483,7.226518954537775,
484,6.520037985199599,
485,6.6570599934487,
486,7.355908488468052,
487,6.86488274811799,
488,6.059069886036461,
489,5.971332200443104,
490,6.347688351576292,
491,6.360772679672107,
492,6.367314843720015,
493,7.140998414615392,
494,6.9325214586624355,
495,6.863301730180118,
496,6.6886168679623434,
497,6.53123693786512,
498,7.01284696472302,
499,6.833426984222105,
500,6.568623246500851,
501,6.2611276301694465,
502,6.072361072509599,
503,6.293146539127072,
504,7.068895512824775,
505,7.036545005743746,
506,6.460069760296746,
507,7.082319624421303,
508,7.253369558506951,
509,7.303875776055615,
510,7.119016387865021,
511,6.53632420085153,
512,7.085428095204524,
513,7.43001754136935,
514,6.51673103013293,
515,5.779937778561456,
516,6.146934892153001,
517,6.400470947937083,
518,6.107013981899261,
519,6.940810484716716,
520,7.112577489666338,
521,7.0934047436586996,
522,7.2238933686314954,
523,6.728837689211393,
524,6.866516093937062,
525,6.935355296299897,
526,6.689624901528078,
527,6.531740954648004,
528,6.417780231713804,
529,6.255743621764242,
530,6.805062807684278,
531,7.114741150138436,
532,6.674261579964865,
533,6.944284287796266,
534,7.6395956336184625,
535,7.251857567152296,
536,6.987951034930885,
537,6.785960269831878,
538,6.825039885258989,
539,7.579973432349826,
540,7.011933969553029,
541,6.132595496753985,
542,6.113151254284327,
543,6.488635377485221,
544,6.571321190603189,
545,6.787757844632959,
546,7.106088668612784,
547,6.845029086672828,
548,7.204761788621028,
549,6.719271899206162,
550,6.721658200957821,
551,6.617795103351191,
552,6.635901053536181,
553,6.25974778419296,
554,6.386839894968765,
555,6.275292202885874,
556,6.744799599256769,
557,6.979553297442221,
558,6.88681764957001,
559,6.595318579174804,
560,6.834775288412928,
561,7.164616139996918,
562,6.73421782438827,
563,6.448981167595624,
564,6.621531584646718,
565,7.12803178710213,
566,7.136150641870733,
567,6.649947576336864,
568,6.616958540534866,
569,6.425370275163079,
570,6.189501144500564,
571,7.052091565005677,
572,7.553424274246553,
573,7.243790636960482,
574,7.3691238142707025,
575,7.221677905960873,
576,6.7277299578760905,
577,6.760905979786939,
578,6.672437742259906,
579,6.488128625519757,
580,6.325936568161378,
581,6.349896787964639,
582,6.677045643313689,
583,6.945676319470673,
584,6.869879160584249,
585,6.93703682962349,
586,7.250765660096353,
587,7.442648824826943,
588,6.838215417309113,
589,6.6760737115268265,
590,6.735077856612314,
591,7.21982367257909,
592,7.672309077527401,
593,7.198176790118439,
594,6.78601689894318,
595,6.229749458413987,
596,6.336821982585106,
597,6.670508240623929,
598,7.187538864584895,
599,7.30597917858874,
600,7.085049339637424,
601,7.219715666620856,
602,7.041917583653486,
603,6.742906045204858,
604,6.103137783062364,
605,6.09842239743853,
606,6.026027205638283,
607,6.129904607714802,
608,6.742143300659541,
609,7.293393893591017,
610,6.97370044865609,
611,6.848872475682787,
612,6.99657098616107,
613,7.2104952393768444,
614,6.617082376101595,
615,6.495469691934762,
616,6.539719598333807,
617,6.491807052545023,
618,7.098188270545441,
619,6.946135136121619,
620,6.800071069921388,
621,6.5869640388446635,
622,6.445391773812133,
623,6.339586891801717,
624,6.952040691185476,
625,7.398342588853974,
626,7.341343541734975,
627,7.452919016152099,
628,6.493163018030148,
629,7.063847503793845,
630,6.718852255780893,
631,6.476317132786087,
632,6.390068320782855,
633,6.066793918827992,
634,6.1853067138038025,
635,6.909919351680667,
636,7.132150672642467,
637,7.1732288341350765,
638,7.018674167410589,
639,7.18652808050744,
640,6.850230043126003,
641,6.682081024435269,
642,6.668044014078219,
643,6.450913011934761,
644,6.517441258333812,
645,6.935911625969049,
646,6.65488431686849,
647,6.3742956643415845,
648,6.37407633605475,
649,6.4790229203938035,
650,6.496477463069173,
651,6.820373479854273,
652,6.912283989258495,
653,8.008801728785288,
654,7.191329368276608,
655,6.922668185998896,
656,6.753318845365879,
657,6.388494179096119,
658,6.696344338879424,
659,6.324988176358736,
660,6.314403842569172,
661,6.414167924156863,
662,7.094387455845517,
663,7.434497221689835,
664,7.919720850059406,
665,7.216826427901976,
666,7.0754917137881925,
667,6.689655611283899,
668,6.951981303455788,
669,7.1882003980241995,
670,6.991141199860989,
671,7.137742847238482,
672,6.755799927503206,
673,6.704903465612194,
674,6.329267739725125,
675,6.736768618182235,
676,6.450256564492616,
677,6.937338028542612,
678,6.760653766637725,
679,7.582799122533354,
680,7.643684305539605,
681,7.183864404124552,
682,6.673804457463763,
683,6.13862448818013,
684,6.4313344954448,
685,6.262520753629739,
686,6.178113882722204,
687,6.240966695750909,
688,6.377449350747723,
689,6.795878173187698,
690,7.915580071255738,
691,7.074681040523519,
692,7.179512767569755,
693,6.846722386657155,
694,6.575270947718379,
695,7.279995216108737,
696,6.826926111938336,
697,7.125672802265458,
698,7.029914900969946,
699,6.841960952345563,
700,6.4328152325859564,
701,6.613448617141885,
702,6.353577814478273,
703,6.678886156570494,
704,6.561390331663373,
705,7.167998659598768,
706,7.646396571037244,
707,7.4303517833324655,
708,7.007160644032655,
709,6.130208833993792,
710,5.866826676445136,
711,6.400491838059781,
712,6.212080675443078,
713,6.468062589076284,
714,6.596053545892873,
715,6.905180270760292,
716,8.215362366501122,
717,7.609778432581935,
718,7.0968739686573965,
719,6.945477985177601,
720,6.799742494449373,
721,7.182118492509299,
722,6.953081497609395,
723,7.118712996112691,
724,6.746285001940313,
725,6.980295998783973,
726,6.572020254793498,
727,6.718069877739802,
728,6.405888444777232,
729,6.59998522323751,
730,6.697033612467654,
731,7.095745302024292,
732,7.575251142755856,
733,7.885041562109943,
734,7.374580531398026,
735,6.348937527170632,
736,5.871134774551086,
737,5.947402143688731,
738,6.160629575728327,
739,6.267243291748123,
740,6.530662646722959,
741,6.6273535747162216,
742,7.656224024549222,
743,7.610359257559219,
744,6.7469768862044806,
745,6.385323199515429,
746,6.659740099594928,
747,6.796948549634679,
748,6.795515275666237,
749,6.829817388176165,
750,6.286668452524634,
751,6.330262730146283,
752,6.772284862886976,
753,6.608089684821606,
754,6.525992095788919,
755,6.414905802284262,
756,6.814606398955977,
757,7.084494196280129,
758,7.359513092918832,
759,7.847210036179749,
760,7.495739766409556,
761,6.654648391135488,
762,6.094027705521835,
763,5.883754861703323,
764,6.443974680183021,
765,6.128765848022227,
766,6.496442674354165,
767,6.995449832967552,
768,8.015365901145657,
769,8.665398933211335,
770,7.554646719983793,
771,6.544026869945992,
772,6.283848191386176,
773,6.573983846036143,
774,6.999201669314384,
775,6.966679334494392,
776,6.670268171131162,
777,6.031800096531351,
778,6.517997297597047,
779,6.550983401164953,
780,6.672532701431372,
781,6.1379886101639265,
782,6.67614780289581,
783,7.0853023972383715,
784,7.499992191374575,
785,7.882430835913465,
786,7.723462663241335,
787,6.943603587022158,
788,6.063411555994385,
789,5.8334280374454375,
790,6.348773769065773,
791,5.941090394486977,
792,6.052417452644983,
793,6.143099731218135,
794,7.063909607858623,
795,8.294727035050293,
796,7.719498265844819,
797,6.836565139841452,
798,6.710267322287139,
799,6.822212160980781,
800,7.018259578304231,
801,7.081264537471788,
802,7.112767017055573,
803,6.3931245174701985,
804,6.208397015148267,
805,6.326145760952242,
806,6.700188879301653,
807,6.326910446569854,
808,6.0352149817214835,
809,6.554723489686264,
810,7.129646489116055,
811,8.46767047365564,
812,7.981063732618276,
813,7.24749786918141,
814,6.145321198085704,
815,5.94442035747941,
816,6.474307428071057,
817,6.003857223989623,
818,5.768632121948905,
819,6.001207065870112,
820,6.852888277207972,
821,8.294272618207444,
822,7.6842523079292375,
823,6.95901715886026,
824,6.526362085337475,
825,6.660222043517638,
826,6.622095774125269,
827,6.743107637405686,
828,6.873651068034199,
829,6.448660290430288,
830,6.3762398996049425,
831,6.445085952674735,
832,6.164340233762242,
833,6.4091736187417,
834,5.971290319324936,
835,6.277629912028895,
836,6.500837207369188,
837,7.943153335817259,
838,8.314123905099741,
839,8.079384195811107,
840,6.981489355330416,
841,6.117373189642672,
842,6.385690096681923,
843,6.589886049189855,
844,6.2017215325256405,
845,6.147714272170159,
846,6.470898136933979,
847,8.033240049082131,
848,8.569279758697117,
849,7.716699629691608,
850,6.975240819741458,
851,6.534473915778071,
852,6.629259209243775,
853,6.536576858000006,
854,6.80540442782552,
855,6.344499471337629,
856,6.008990744611222,
857,6.436555122648662,
858,6.545281063184914,
859,6.319494037499805,
860,5.891431779209831,
861,5.992569395512256,
862,6.218231951134238,
863,7.346606964275765,
864,7.630644474893276,
865,7.59756948273125,
866,6.915675746261289,
867,6.154503884096414,
868,6.229161696438012,
869,6.231471853114661,
870,6.197608181958826,
871,6.040601348404287,
872,5.927079182132861,
873,7.376124327245849,
874,8.240721897778972,
875,8.392870687092273,
876,7.523438845406735,
877,6.948647926587329,
878,6.871364964142575,
879,6.86774223241434,
880,7.356193359468405,
881,6.8650251836181715,
882,6.199216101763166,
883,6.041405308306457,
884,6.172612408543033,
885,6.588403453602887,
886,6.411092731697092,
887,6.217381122261727,
888,6.190562816532363,
889,6.842509904056642,
890,7.728783439725269,
891,8.27697645604206,
892,7.360435481399142,
893,6.446921250653663,
894,5.99016413528092,
895,6.322085569501056,
896,6.488046286611108,
897,6.465970396683671,
898,6.034707457790077,
899,6.589488477214727,
900,7.497216477821849,
901,8.021117977113724,
902,7.617712486370705,
903,6.995784747069311,
904,6.579764628936146,
905,6.756960814305278,
906,7.090690153448945,
907,6.907367328079213,
908,6.570574668935262,
909,6.1920658423983435,
910,6.002811429129894,
911,6.048259220472275,
912,6.281095613108423,
913,6.327476310438173,
914,6.560779156067989,
915,6.887543075847832,
916,7.47115002966763,
917,8.183178500507392,
918,7.698742748067526,
919,6.5110186355054,
920,5.847119080236003,
921,5.970413046025333,
922,6.137116277402471,
923,6.570655388032614,
924,6.15708745245286,
925,6.265472230110395,
926,7.580339600728784,
927,8.097698288061347,
928,7.831096389315288,
929,7.242551696518229,
930,6.6681293541664495,
931,7.116311922367847,
932,7.725609450904247,
933,7.4699582232659605,
934,6.991945114505254,
935,6.507807313665812,
936,6.545888409199332,
937,6.354816460001153,
938,6.36433673388455,
939,6.053928125378832,
940,6.248911316067543,
941,7.151834149777466,
942,7.323145570679202,
943,7.37378253163589,
944,8.064457252503212,
945,6.974025883676477,
946,6.323753950780641,
947,6.138692982309337,
948,6.01114374857955,
949,6.402612875138661,
950,6.738422436394859,
951,6.170933477645671,
952,7.007788982084066,
953,8.476779219127948,
954,8.125693103331063,
955,7.6700000494793645,
956,7.19702227609442,
957,6.960533389401953,
958,7.332551438973901,
959,7.55357921325403,
960,6.963718110510982,
961,6.318600064197898,
962,6.556341032947826,
963,6.605174018334508,
964,6.5945717615336745,
965,6.099008140215084,
966,5.816207580061641,
967,6.655332285821268,
968,7.950363376055004,
969,7.862485181794579,
970,7.958621082641,
971,7.341332792675242,
972,6.542426154774189,
973,6.037916587341181,
974,5.7506430541305225,
975,5.747081285501817,
976,6.585750389047207,
977,6.409766199419251,
978,6.391811603593581,
979,8.76410927128337,
980,8.234339379914614,
981,7.619266939288667,
982,6.891505725045831,
983,6.702718865395188,
984,7.168625427476369,
985,7.541653706493572,
986,7.167867854095693,
987,6.42067493599025,
988,6.222172224408304,
989,6.298014616088121,
990,6.686123306869581,
991,6.214821411871346,
992,5.558945470442362,
993,5.651232493657745,
994,6.88801348806674,
995,7.9616477286952545,
996,7.798089859126407,
997,6.9108796859763775,
998,6.257162102436438,
999,6.210453306619713,
