1.9322964587183202,
38.26934206061771,
37.956576264096114,
37.66741373199549,
37.32366301518537,
35.956770952221554,
35.074155469979885,
34.632847728859026,
35.27526147825768,
37.65455267747486,
39.8400455308824,
41.53030030986555,
42.375427699357125,
42.73160157718295,
42.90968851609589,
42.865952351712494,
42.84408426952081,
42.83315022842496,
42.827683207877016,
42.82494969760305,
42.82358294246611,
42.822899564897575,
42.82255787611336,
42.7559972148013,
42.85549651798512,
42.83885635265712,
42.8305362699931,
42.36164751022158,
41.66247441189633,
40.980938778134025,
40.04266260897354,
39.37435507363345,
38.84103185520365,
38.109641527549236,
35.61947222228426,
34.77272647117136,
33.884624877175405,
33.63974353093719,
34.18120102701741,
36.57640391649527,
38.96902206579295,
40.89561912656102,
41.99169729078493,
42.60612618981683,
42.91334063933274,
43.0669478640907,
43.1437514764697,
43.18215328265921,
43.201354185753914,
43.07817500346144,
43.016585412315216,
42.98579061674211,
42.970393218955536,
42.962694520062264,
42.95884517061561,
43.02331031281223,
43.05554288391051,
42.93887953561981,
42.61498859379472,
42.25387367212244,
41.01107914056735,
39.99134297327025,
39.14952580502208,
38.131108868618576,
35.762985526658795,
33.64946641879988,
31.663249427991403,
30.139022397227713,
29.576078332605668,
30.224063737173665,
31.278344425576886,
32.934111657417326,
34.890622160976356,
36.79833484963488,
38.34969954624355,
39.722890246827255,
40.94060413247852,
41.947799976823745,
42.51778771591628,
42.80278158546257,
42.81249888639585,
42.81735753686244,
42.819786862095796,
42.82100152471244,
42.821608856020774,
42.82191252167493,
42.822064354502004,
42.75575045399566,
42.85537313758228,
42.90518447937563,
42.797310516432454,
42.610593901121,
42.517235593465266,
42.271386988877595,
41.21900524970476,
40.228085661678826,
38.60399898002703,
36.86249820232211,
34.73034129199099,
33.13314430146597,
31.604257820084243,
30.707034945553502,
30.32481332520808,
30.93038031807452,
34.81821392818398,
38.22270670547718,
40.124122544883555,
41.207610098426606,
42.01491314287785,
42.61773411586328,
42.91914460235598,
43.06984984560232,
43.14520246722552,
43.050099144197226,
43.002547482683084,
43.111551285765884,
43.166053187307284,
43.19330413807799,
43.20692961346332,
43.21374235115602,
43.217148720002356,
43.21885190442552,
43.21970349663711,
43.22012929274289,
43.220342190795776,
43.154058822902286,
42.92174768819577,
42.27447358548308,
41.021379097247674,
37.07534100713351,
33.309796905238265,
31.294245220450794,
30.220079561137133,
30.014945816079962,
30.841836380430387,
33.379755804043384,
36.10929148808832,
38.00517786547025,
40.01535812488011,
41.28600752226472,
41.98772203787697,
42.404969112603034,
42.61359264996607,
42.717904418647606,
42.90283993682821,
42.99530769591851,
43.041541575463675,
43.06465851523625,
43.07621698512253,
43.081996220065676,
43.08488583753725,
43.08633064627305,
43.08705305064094,
43.08741425282487,
43.087594853916855,
43.02129533754291,
42.988145579355944,
42.77240124950265,
42.398969816896305,
41.08362721295431,
38.43426140338537,
36.3792905124817,
34.82068653167044,
34.24055399202458,
35.743012779039766,
37.49008942634632,
39.16030555303875,
40.26097288406471,
41.01047600033745,
41.45161737539378,
41.8049676967618,
42.0480326743657,
42.1695651631677,
42.296721224488614,
42.42668907206899,
42.491672995859176,
42.52416495775428,
42.54041093870185,
42.548533929175605,
42.55259542441248,
42.55462617203093,
42.555641545840146,
42.55614923274478,
42.49001325927716,
42.45694527254335,
42.30763164533657,
41.8346359302136,
41.33257880497239,
40.01931317163292,
37.57015529812506,
35.34972910757217,
33.77478729385623,
32.98731638699825,
33.78859763812799,
35.31786515133169,
37.211125795572336,
38.82165428689198,
39.82608798331161,
41.05859281764061,
41.741235051725056,
42.14894598568723,
42.3528014526683,
42.52111900307879,
42.60527777828399,
42.64735716588661,
42.66839685968794,
42.678916706588595,
42.68417663003893,
42.75319640868399,
42.72131648108663,
42.705376517287945,
42.697406535388566,
42.6934215444389,
42.69142904896409,
42.69043280122666,
42.22520595891844,
41.66064345316469,
40.84724366492838,
39.51108633393116,
37.382431696194125,
35.4550367573665,
34.292169837192894,
34.10907527862567,
34.88059561930115,
36.66054194495743,
38.347192910824724,
39.4560776614381,
39.94413021982485,
40.320936132858094,
40.50933908937472,
40.60354056763303,
40.98259039136184,
41.570454204745815,
41.997165745277684,
42.21052151554362,
42.31719940067657,
42.370538343243034,
42.397207814526304,
42.4105425501679,
42.417209917988686,
42.420543601899126,
42.48860026077424,
42.52262859021181,
42.47325293801065,
42.31578547807023,
41.971492480420295,
41.0690579954761,
40.285891668404346,
38.96485106798945,
36.976534429383385,
34.78735940552163,
33.36082280899108,
32.97950359532547,
32.988013439252434,
33.855335981175045,
35.41762413977512,
37.858513642073426,
39.74285656242189,
40.485858571836324,
41.122918844223285,
41.57422861425662,
41.932663133113145,
42.244660026381254,
42.5998279237751,
42.84380168939195,
42.965788572200374,
42.960392196684666,
42.95769400892681,
42.95634491504789,
42.95567036810844,
42.955333094638675,
42.95516445790381,
42.82230050569653,
42.42391944499327,
42.025559463881805,
41.75998965640615,
41.627204752668334,
41.2952530331197,
40.93010772258555,
40.349196165798936,
39.59401166896615,
38.08779253291089,
36.405225528004244,
36.29423001167016,
36.769850788862556,
37.73794916357797,
38.62033725245531,
39.725429466093225,
40.27797557291221,
40.5542486263217,
40.69238515302641,
40.82784323329875,
40.961962090354845,
41.228190969642654,
41.49408504312645,
41.826201530628126,
42.0586495912989,
42.17487362163429,
42.23298563680198,
42.12926201054595,
42.01101038049803,
41.81910493163421,
41.656762390282346,
41.70837075344628,
41.73417493502826,
41.28234830737971,
40.85726554279566,
40.047215808224266,
38.845513137899395,
37.58076363353768,
36.350880529077415,
35.13843062456792,
34.46581585539327,
34.92618627384509,
35.62110020151052,
36.63245533454257,
38.39953942253721,
39.94697963573387,
40.919869193091955,
41.207144521011216,
41.483561818810706,
41.68816028463039,
41.790459517540235,
41.775219317075226,
41.90037885068259,
42.02934843440619,
42.09383322626801,
42.12607562219892,
42.00941718632447,
41.95108796838727,
41.78914372557881,
41.57539197033474,
41.335736458872816,
41.415078153901675,
41.45474900141608,
41.34180479133344,
41.15255305245226,
40.65958828149208,
39.68281790989274,
38.264975287214064,
37.02493544051529,
35.807407164886534,
35.065863393232284,
34.695091507405145,
35.90389171981013,
38.10164743209093,
40.063592908190444,
41.04456564624019,
41.535052015265045,
41.71390538285759,
41.80333206665385,
41.78165559163203,
41.903596987960995,
42.16373713688527,
42.29380721134739,
42.22606261473858,
42.32496995027407,
42.374423618041796,
42.26637081808578,
42.079564784267916,
42.25172103503874,
42.40418897734405,
42.48042294849674,
42.452150117153124,
42.37162388456141,
42.33136076826553,
41.78011067475814,
40.84058745880517,
40.17165640006888,
38.57578434922206,
36.58283161923991,
35.38718580348905,
35.65243051557268,
36.31617140697398,
37.57749928955364,
39.00484103388262,
40.581579526006195,
41.436338588987944,
41.73093848663893,
41.87823843546443,
41.81910877603734,
41.723154129403824,
41.8743462568469,
42.149111771328194,
42.5520537962486,
42.55435535794898,
42.28994687111949,
42.15774262770472,
42.29080995675712,
42.490123255123166,
42.58977990430623,
42.57321841197782,
42.564937665813616,
42.295238025051766,
42.160388204670866,
41.82740402680066,
40.79784431790648,
39.35360702658039,
37.901200394798096,
36.311929458947866,
34.78700600490351,
33.09508684100229,
32.0499578082919,
31.726562742696508,
31.963204111418364,
33.01098223265836,
34.464328730157334,
35.98767978194604,
38.807439632358175,
40.283709374484204,
41.02184424554721,
41.39091168107871,
41.70822503268432,
41.734102074647275,
41.81343041254867,
41.85309458149938,
42.00570629981458,
42.214791792812065,
42.452114173150655,
42.70355499715978,
42.762885592244444,
42.72616107286685,
42.77418863009797,
42.93098204255342,
43.009378748781124,
43.04857710189494,
43.06817627845191,
42.87880641597058,
42.65134185089002,
42.072880849910284,
41.1197521802211,
39.647340591577525,
38.048067177296666,
34.924786877958674,
32.832028192930245,
31.719259033496083,
32.02594207373811,
32.77679194613849,
34.280843769977515,
37.290123457174616,
39.59144110381234,
41.00765919481093,
41.6493784233903,
42.10301767151984,
42.197057661744765,
42.177687839937285,
42.16800292903352,
42.16316047358168,
42.16073924585572,
42.225918448912715,
42.25850805044118,
42.27480285120543,
42.415729885427396,
42.61897303637826,
42.72059461185369,
42.771405399591366,
42.79681079346024,
42.74312367347476,
42.71628011348199,
42.57007869964575,
42.430588175807706,
41.56416511084951,
40.467055409171124,
39.05543293837284,
36.35792719537578,
34.013327070078304,
32.376298288990036,
31.62417371536586,
32.04478923159294,
34.1140118634645,
37.007538053158335,
38.985419683364675,
40.23991976614758,
41.33189852597856,
41.745108272054175,
42.01810296201193,
42.220990123910745,
42.455213338699984,
42.439545312254744,
42.365321482112186,
42.32820956704094,
42.30965360950531,
42.30037563073747,
42.36212645827347,
42.52578150588137,
42.60760902968529,
42.64852279158729,
42.66897967253824,
42.54642847917389,
42.28598343173192,
42.28854054185078,
42.22342927999029,
42.05809401522019,
40.97957912903618,
38.913355896785795,
35.954939589982594,
33.745443450461785,
32.574305563781444,
32.38707552196085,
34.48432445940825,
36.19684709733126,
37.982565853171785,
39.14098449877174,
40.782430892290634,
42.00149299056967,
42.61102403970917,
42.91578956427892,
43.06817232656378,
43.07797389078631,
42.95009503905769,
42.88615561319339,
42.85418590026122,
42.77181122687524,
42.73062389018223,
42.8428098556756,
42.76612320458243,
42.79416969595577,
42.80819294164243,
42.81520456448577,
42.752320558987535,
42.72087855623837,
42.70515755486382,
42.630907237256615,
41.531545007734124,
38.8573897515351,
36.85641395423628,
35.19202788638757,
34.55900430322305,
33.976933243961,
34.48257551736918,
35.13373555559285,
35.857654476224255,
37.28185100725885,
39.188965977334895,
41.13837071617187,
42.11307308559034,
42.60042427029957,
42.8440998626542,
42.965937658831535,
42.89407692308032,
42.791756738284796,
42.674206828967066,
42.54904205738827,
42.4864596715989,
42.45516847870421,
42.43952288225687,
42.56447971787305,
42.693347952601094,
42.75778206996508,
42.92277876248697,
42.87249747490804,
42.64818738035878,
41.93852398080477,
40.654234844148725,
38.88346338818194,
37.66612857559887,
36.39356300010801,
35.358941310843036,
35.10718973389025,
34.78214449465409,
35.349909861155226,
36.36408053052502,
37.667843668249084,
39.18279285707021,
41.06889433911956,
42.078334897064195,
42.583055176036524,
42.835415315522646,
42.96159538526578,
43.024685420137295,
43.05623043757304,
42.93922331245109,
42.88071974989009,
42.78507815168968,
42.60447771874958,
42.514177502279566,
42.46902739404453,
42.64562179068679,
42.80030880592792,
42.877652313548424,
42.849934250438785,
42.83607521888392,
42.43080680158694,
41.03315588837969,
39.73682207949669,
37.76085883665659,
36.108979046037234,
34.486361347688415,
32.81198487855489,
31.11172902402904,
30.792719632125557,
31.828231640732554,
33.74017380035462,
37.08617828928311,
39.356688886026745,
40.6247238182384,
41.52430055202397,
41.97408891891675,
42.265372919283074,
42.477404736386134,
42.71620027877757,
42.90198786689321,
42.928491844031065,
42.676184564920305,
42.55003092536491,
42.4205642886673,
42.42222078723838,
42.489438853443865,
42.65582752038649,
42.93819130461759,
43.079373196733144,
43.14996414279092,
43.18525961581981,
43.20290735233424,
42.74700250215195,
42.05432135862129,
40.51296408229721,
38.94560764109602,
35.63911637753808,
33.58753184423954,
33.225637746789566,
34.37248703646317,
35.74258948433913,
37.9546064974355,
40.255631708542445,
41.472534131015834,
42.213764976092406,
42.58438039863068,
42.83607792681977,
42.961926690914275,
43.02485107296154,
43.05631326398519,
43.00565454257707,
42.84754554803319,
42.50293178308147,
42.33062490060562,
42.244471459367716,
42.40056418950855,
42.47861055457895,
42.51763373711418,
42.537145328381776,
42.48051130709567,
42.38580447953266,
42.404840882671095,
42.01602018272073,
41.224101480466175,
39.832294875539944,
38.60527303771739,
36.99591486500713,
35.19538852485309,
35.09180315781521,
35.5711290096557,
37.005808640134696,
38.78538552609308,
39.87434341983207,
40.81716126822114,
41.42134982625552,
41.78983392219267,
42.10685560400108,
42.265366444905325,
42.34462186535742,
42.384249575583446,
42.271283796856636,
42.1484110905733,
42.15336455435153,
42.22223110316062,
42.25666437756512,
42.20749119784747,
42.18290460798864,
42.1042214961393,
42.06487994021464,
41.580480443812746,
41.13911124485203,
40.52008774385211,
39.87862690875251,
38.69482887124361,
37.77098076788949,
36.04765019473377,
34.92042564047618,
35.286270800226426,
36.59782026774031,
38.050272804536455,
39.77234632673349,
41.03172198935158,
41.661409820660616,
41.97625373631514,
42.13367569414242,
42.212386673056024,
42.25174216251282,
42.27141990724126,
42.14847914576562,
42.087008765027775,
42.18905320849871,
42.10729579639432,
42.199196724181995,
42.178757371155896,
42.16853769464286,
42.09703803946638,
41.99489839495824,
41.943828572704156,
41.918293661577124,
41.77274657217373,
41.96553229515175,
41.464416804361406,
40.0188423544075,
38.10103842487178,
36.07989938938507,
34.139872434762665,
33.2362487743714,
33.448335113375066,
34.815784804355566,
36.495356903644776,
38.2646003901684,
39.879510119549465,
40.88613443499977,
41.7877854942445,
42.3050008407868,
42.43082888021807,
42.49374289993373,
42.39242027595171,
42.40814878088061,
42.41601303334506,
42.419945159577296,
42.35552140577345,
42.25691971195163,
42.07483923120086,
41.91740917390554,
41.63952469449809,
41.500582454794355,
41.4311113349425,
41.4627655919365,
41.27942326967372,
41.386921559302095,
41.241501253356525,
40.37211329734455,
38.8751822486197,
37.52920837197786,
36.524272349057334,
35.95541452067714,
36.0693245080066,
36.657398037030795,
37.41616351998239,
38.19388516297778,
39.180254336754835,
39.7398287405633,
40.08600575938747,
40.39187390263941,
41.20870614346469,
41.74990189771718,
42.02049977484343,
42.15579871340654,
42.28983799960802,
42.29046782578886,
42.22439292195932,
42.12496565312465,
41.9424723848674,
41.718446116898946,
41.340873715235,
41.15208751440303,
41.323253681666785,
41.40883676529864,
41.053289405594995,
40.67634627498337,
39.49202745587861,
38.50152914480665,
37.408771636991304,
36.1321048969644,
35.16182244235128,
34.34473213044506,
34.40091569293149,
34.49539729109461,
34.94097699169578,
36.95629189883447,
38.69423733852306,
40.02793877680684,
41.02673858054838,
41.79169775009889,
42.107787517954186,
42.265832401881866,
42.344854843845695,
